Order #,Opened,# of Guests,Server,Discount Amount,Amount,Tax,Tip
92,1/17/26 4:50 PM,2,Madelaine Nguyen,0.00,25.00,2.06,5.00
93,1/17/26 4:52 PM,2,John Mann,0.00,24.00,1.98,5.04
95,1/17/26 4:57 PM,3,John Mann,0.00,82.74,6.83,16.55
94,1/17/26 4:55 PM,3,Chris Chau,0.00,348.00,28.72,69.60
96,1/17/26 5:08 PM,3,John Mann,0.00,84.00,6.93,21.00
99,1/17/26 5:27 PM,1,Default Online Ordering,0.00,38.50,3.18,0.00
97,1/17/26 5:22 PM,3,John Mann,0.00,131.00,10.80,0.00
98,1/17/26 5:25 PM,1,Chris Chau,0.00,49.25,4.07,9.85
100,1/17/26 5:29 PM,2,Thomas Cao,0.00,54.00,4.45,13.50
101,1/17/26 5:31 PM,2,Chris Chau,0.00,73.50,6.06,11.10
102,1/17/26 5:38 PM,2,John Mann,0.00,91.50,7.54,30.00
103,1/17/26 5:42 PM,5,Thomas Cao,0.00,137.00,11.29,34.25
106,1/17/26 5:46 PM,1,John Mann,0.00,0.00,0.00,0.00
105,1/17/26 5:45 PM,4,Chris Chau,0.00,80.75,6.67,20.19
108,1/17/26 5:50 PM,3,John Mann,0.00,91.50,7.54,18.30
109,1/17/26 5:50 PM,1,Tiffanie Nguyen,0.00,9.00,0.74,0.00
111,1/17/26 5:59 PM,4,Thomas Cao,0.00,114.75,9.48,25.24
112,1/17/26 6:00 PM,2,Thomas Cao,0.00,43.50,3.59,9.57
113,1/17/26 6:05 PM,2,Chris Chau,0.00,74.50,6.15,18.62
114,1/17/26 6:06 PM,3,John Mann,0.00,111.50,9.18,20.00
118,1/17/26 6:19 PM,1,Default Online Ordering,0.00,41.00,3.38,0.00
116,1/17/26 6:15 PM,1,Chris Chau,0.00,58.75,4.85,14.69
117,1/17/26 6:16 PM,2,John Mann,0.00,64.00,5.27,13.44
115,1/17/26 6:13 PM,5,Thomas Cao,0.00,127.48,10.51,25.50
121,1/17/26 6:28 PM,1,Default Online Ordering,0.00,36.50,3.01,0.00
120,1/17/26 6:27 PM,2,Thomas Cao,0.00,48.50,4.00,9.70
122,1/17/26 6:35 PM,2,John Mann,0.00,32.50,2.68,8.12
123,1/17/26 6:42 PM,4,Chris Chau,0.00,80.50,6.63,20.12
126,1/17/26 6:56 PM,1,Default Online Ordering,0.00,85.00,7.01,0.00
127,1/17/26 7:35 PM,1,Default Online Ordering,0.00,61.50,5.07,6.66
129,1/17/26 7:30 PM,1,Default Online Ordering,0.00,43.50,3.59,4.71
128,1/17/26 7:03 PM,6,Thomas Cao,0.00,167.75,13.84,20.00
130,1/17/26 7:06 PM,4,John Mann,0.00,94.75,7.82,20.84
131,1/17/26 7:17 PM,3,John Mann,0.00,66.50,5.49,13.30
132,1/17/26 7:22 PM,2,John Mann,0.00,61.00,5.03,12.20
133,1/17/26 7:23 PM,2,Tiffanie Nguyen,0.00,89.24,7.36,17.85
134,1/17/26 7:28 PM,2,Chris Chau,0.00,55.50,4.57,10.00
135,1/17/26 7:38 PM,6,Thomas Cao,0.00,171.50,14.15,28.86
136,1/17/26 7:42 PM,2,John Mann,0.00,85.00,7.01,0.00
138,1/17/26 7:55 PM,4,Chris Chau,0.00,75.50,6.23,15.10
139,1/17/26 8:07 PM,2,John Mann,0.00,53.00,4.38,10.60
141,1/17/26 8:15 PM,3,John Mann,0.00,66.50,5.49,10.50
140,1/17/26 8:13 PM,9,Thomas Cao,0.00,290.50,23.96,63.91
142,1/17/26 8:23 PM,6,Chris Chau,0.00,0.00,0.00,0.00
148,1/17/26 8:52 PM,1,Default Online Ordering,0.00,28.00,2.31,0.00
143,1/17/26 8:37 PM,6,Chris Chau,0.00,187.99,15.50,35.00
146,1/17/26 8:40 PM,6,Thomas Cao,0.00,142.00,11.71,20.00
147,1/17/26 8:41 PM,2,Thomas Cao,0.00,37.00,3.05,7.40
149,1/17/26 8:52 PM,4,Chris Chau,0.00,69.00,5.68,13.80
150,1/17/26 8:57 PM,4,Chris Chau,0.00,77.50,6.39,15.50
151,1/17/26 8:58 PM,2,Chris Chau,0.00,60.00,4.95,10.00
152,1/17/26 9:00 PM,2,Chris Chau,0.00,73.00,6.02,0.00
153,1/17/26 9:07 PM,2,John Mann,0.00,57.50,4.74,11.50
154,1/17/26 9:09 PM,1,Tiffanie Nguyen,0.00,67.00,5.52,0.00
155,1/17/26 9:09 PM,3,John Mann,0.00,117.50,9.69,23.50
156,1/17/26 9:18 PM,2,John Mann,0.00,117.50,9.70,23.50
1,1/18/26 10:22 AM,1,Default Online Ordering,0.00,57.50,4.74,0.00
2,1/18/26 11:08 AM,1,Tiffanie Nguyen,0.00,26.00,2.14,0.00
3,1/18/26 11:08 AM,6,Thomas Cao,0.00,114.00,9.41,25.08
5,1/18/26 11:11 AM,6,Thomas Cao,0.00,173.75,14.34,38.22
6,1/18/26 11:12 AM,4,Anthony Le,0.00,87.50,7.22,17.50
4,1/18/26 11:10 AM,16,Hannah Khong,0.00,389.75,32.17,77.96
7,1/18/26 11:18 AM,2,Thomas Cao,0.00,56.00,4.62,11.20
8,1/18/26 11:26 AM,9,Anthony Le,0.00,259.00,21.37,56.98
10,1/18/26 11:34 AM,2,Thomas Cao,0.00,49.50,4.08,9.00
9,1/18/26 11:31 AM,5,Anthony Le,0.00,122.25,10.10,24.45
11,1/18/26 11:37 AM,2,Thomas Cao,0.00,68.75,5.68,13.75
12,1/18/26 11:49 AM,4,Thomas Cao,0.00,65.00,5.36,13.00
13,1/18/26 11:57 AM,1,Tiffanie Nguyen,0.00,56.00,4.62,0.00
15,1/18/26 12:07 PM,3,Anthony Le,0.00,83.50,6.89,14.00
16,1/18/26 12:10 PM,6,Thomas Cao,0.00,99.74,8.23,19.95
17,1/18/26 12:16 PM,1,Default Online Ordering,0.00,66.50,5.49,0.00
24,1/18/26 12:35 PM,1,Default Online Ordering,0.00,60.00,4.95,0.00
18,1/18/26 12:23 PM,2,Hannah Khong,0.00,57.00,4.71,10.00
19,1/18/26 12:28 PM,4,Hannah Khong,0.00,84.50,6.97,18.59
20,1/18/26 12:30 PM,2,Thomas Cao,0.00,52.50,4.33,10.50
21,1/18/26 12:31 PM,3,Hannah Khong,0.00,89.25,7.37,17.85
22,1/18/26 12:35 PM,3,Hannah Khong,0.00,51.00,4.20,11.22
23,1/18/26 12:35 PM,4,Thomas Cao,0.00,89.75,7.41,30.00
25,1/18/26 12:48 PM,4,Thomas Cao,0.00,95.00,7.82,23.75
26,1/18/26 12:50 PM,2,Thomas Cao,0.00,62.00,5.12,12.40
27,1/18/26 12:50 PM,1,Tiffanie Nguyen,0.00,100.00,0.00,0.00
29,1/18/26 12:58 PM,6,Anthony Le,0.00,210.00,17.32,15.00
30,1/18/26 1:02 PM,2,Anthony Le,0.00,68.00,5.60,0.00
31,1/18/26 1:05 PM,2,Anthony Le,0.00,50.25,4.15,11.06
32,1/18/26 1:09 PM,3,Hannah Khong,0.00,37.99,3.13,6.00
33,1/18/26 1:09 PM,3,Hannah Khong,15.00,59.00,4.86,14.80
34,1/18/26 1:18 PM,1,Default Online Ordering,0.00,45.50,3.76,4.93
35,1/18/26 1:33 PM,4,Anthony Le,0.00,97.50,8.05,21.45
36,1/18/26 1:42 PM,8,Thomas Cao,0.00,135.25,11.15,27.05
37,1/18/26 1:51 PM,4,Hannah Khong,0.00,54.49,4.48,10.90
28,1/18/26 12:50 PM,1,Tiffanie Nguyen,0.00,42.00,3.46,0.00
38,1/18/26 1:53 PM,6,Anthony Le,0.00,203.00,16.73,42.21
39,1/18/26 1:54 PM,2,Thomas Cao,0.00,101.50,8.38,20.30
40,1/18/26 2:10 PM,5,Hannah Khong,0.00,143.24,11.82,25.45
42,1/18/26 2:30 PM,4,Thomas Cao,0.00,109.25,9.02,21.85
43,1/18/26 2:30 PM,1,Hannah Khong,158.50,9.50,0.80,3.80
44,1/18/26 2:43 PM,2,Anthony Le,0.00,49.00,4.04,9.80
46,1/18/26 2:55 PM,5,Anthony Le,0.00,102.49,8.45,15.00
45,1/18/26 2:55 PM,4,Thomas Cao,8.50,62.50,5.16,14.20
47,1/18/26 2:57 PM,1,Hannah Khong,0.00,27.50,2.27,10.23
54,1/18/26 3:11 PM,2,Hannah Khong,0.00,75.00,6.18,18.75
55,1/18/26 3:27 PM,2,Thomas Cao,0.00,57.00,4.70,11.40
56,1/18/26 3:28 PM,3,Hannah Khong,0.00,51.00,4.21,10.20
57,1/18/26 3:30 PM,2,Hannah Khong,0.00,34.00,2.80,7.48
58,1/18/26 3:40 PM,4,Thomas Cao,0.00,69.00,5.69,13.80
59,1/18/26 3:55 PM,5,Hannah Khong,0.00,79.00,6.52,15.80
62,1/18/26 3:56 PM,2,Thomas Cao,0.00,17.50,1.44,4.38
63,1/18/26 4:02 PM,2,Hannah Khong,0.00,71.00,5.85,15.62
64,1/18/26 4:18 PM,2,Anthony Le,0.00,57.50,4.74,4.00
65,1/18/26 4:24 PM,3,Anthony Le,24.50,105.50,8.70,32.50
66,1/18/26 4:29 PM,4,Anthony Le,0.00,66.50,5.48,13.30
67,1/18/26 4:30 PM,2,Anthony Le,0.00,68.00,5.61,14.96
68,1/18/26 4:32 PM,2,Anthony Le,0.00,70.50,5.81,15.51
72,1/18/26 4:47 PM,1,Default Online Ordering,0.00,46.00,3.80,0.00
69,1/18/26 4:41 PM,2,Anthony Le,13.00,13.00,1.07,3.93
70,1/18/26 4:46 PM,1,Tiffanie Nguyen,0.00,28.00,2.31,0.00
73,1/18/26 6:05 PM,1,Default Online Ordering,0.00,29.00,2.40,4.71
74,1/18/26 5:05 PM,6,John Mann,0.00,179.50,14.80,35.90
75,1/18/26 5:06 PM,5,Anthony Le,0.00,97.75,8.07,24.44
76,1/18/26 5:10 PM,2,John Mann,0.00,50.50,4.16,10.10
80,1/18/26 5:17 PM,1,Default Online Ordering,0.00,104.50,8.62,0.00
77,1/18/26 5:11 PM,2,Anthony Le,0.00,125.50,10.36,31.38
78,1/18/26 5:12 PM,2,Anthony Le,0.00,54.00,4.45,11.88
79,1/18/26 5:16 PM,2,Anthony Le,0.00,33.00,2.72,6.60
81,1/18/26 5:34 PM,1,Tiffanie Nguyen,0.00,13.00,1.07,0.00
82,1/18/26 5:35 PM,1,Tiffanie Nguyen,0.00,8.50,0.70,0.00
84,1/18/26 5:36 PM,5,Thomas Cao,12.00,112.00,9.24,27.28
85,1/18/26 5:37 PM,2,John Mann,0.00,37.00,3.05,7.40
86,1/18/26 5:37 PM,1,Tiffanie Nguyen,0.00,58.50,4.83,2.00
87,1/18/26 5:38 PM,2,John Mann,0.00,37.00,3.05,7.40
88,1/18/26 5:44 PM,2,Anthony Le,0.00,59.00,4.87,9.00
89,1/18/26 5:45 PM,1,Tiffanie Nguyen,0.00,35.00,2.89,0.00
91,1/18/26 5:46 PM,4,Thomas Cao,0.00,74.50,6.14,14.90
92,1/18/26 5:50 PM,3,John Mann,0.00,44.00,3.63,9.68
93,1/18/26 5:57 PM,3,Thomas Cao,0.00,82.25,6.79,16.45
94,1/18/26 6:05 PM,2,Anthony Le,0.00,51.50,4.25,10.30
95,1/18/26 6:08 PM,3,John Mann,0.00,71.00,5.86,10.00
96,1/18/26 6:13 PM,4,Anthony Le,0.00,48.50,4.00,10.67
98,1/18/26 6:29 PM,2,John Mann,0.00,58.50,4.82,14.62
99,1/18/26 6:36 PM,7,Thomas Cao,0.00,151.50,12.52,33.33
100,1/18/26 6:37 PM,3,John Mann,0.00,78.50,6.47,15.70
101,1/18/26 6:38 PM,1,Anthony Le,0.00,36.50,3.01,0.00
102,1/18/26 6:41 PM,3,Anthony Le,0.00,63.50,5.24,10.50
104,1/18/26 6:43 PM,3,Anthony Le,0.00,68.00,5.61,14.06
103,1/18/26 6:42 PM,4,John Mann,0.00,122.00,10.05,24.40
105,1/18/26 6:47 PM,3,Thomas Cao,0.00,58.00,4.78,9.50
109,1/18/26 6:57 PM,1,Default Online Ordering,0.00,46.50,3.84,0.00
107,1/18/26 6:52 PM,1,Default Online Ordering,0.00,123.50,10.19,0.00
106,1/18/26 6:51 PM,2,John Mann,0.00,39.00,3.21,9.75
108,1/18/26 6:55 PM,1,Anthony Le,0.00,50.50,4.17,15.00
111,1/18/26 7:01 PM,2,Thomas Cao,0.00,32.00,2.64,8.00
110,1/18/26 7:01 PM,4,Anthony Le,0.00,56.50,4.65,12.43
112,1/18/26 7:07 PM,2,John Mann,0.00,52.00,4.29,10.40
113,1/18/26 7:08 PM,5,Thomas Cao,32.50,88.00,7.26,24.10
115,1/18/26 7:16 PM,4,Anthony Le,0.00,88.00,7.26,22.00
116,1/18/26 7:16 PM,2,Thomas Cao,28.00,26.00,2.14,4.00
117,1/18/26 7:23 PM,3,John Mann,0.00,88.00,7.26,10.00
118,1/18/26 7:39 PM,3,Anthony Le,0.00,91.50,7.54,15.00
119,1/18/26 7:42 PM,2,John Mann,0.00,76.00,6.27,15.20
120,1/18/26 7:47 PM,2,John Mann,0.00,43.50,3.59,5.00
122,1/18/26 7:58 PM,1,Default Online Ordering,0.00,36.00,2.97,0.00
121,1/18/26 7:55 PM,2,Thomas Cao,0.00,43.00,3.55,10.75
123,1/18/26 8:10 PM,2,Thomas Cao,5.50,46.00,3.80,10.30
124,1/18/26 8:14 PM,4,John Mann,0.00,62.50,5.16,13.75
125,1/18/26 8:26 PM,2,Anthony Le,0.00,33.00,2.72,6.60
126,1/18/26 8:45 PM,4,John Mann,0.00,86.50,7.13,10.00
1,1/19/26 10:29 AM,1,Default Online Ordering,0.00,39.50,3.26,0.00
2,1/19/26 11:07 AM,2,Felix Phan,0.00,36.50,3.01,8.03
3,1/19/26 11:11 AM,3,Thomas Cao,0.00,61.50,5.06,12.30
4,1/19/26 11:14 AM,2,Felix Phan,0.00,59.25,4.89,6.00
5,1/19/26 11:19 AM,1,Felix Phan,5.00,42.50,3.50,0.00
6,1/19/26 11:19 AM,6,Thomas Cao,0.00,129.25,10.67,25.85
7,1/19/26 11:32 AM,1,Thomas Cao,0.00,26.00,2.14,5.72
9001,1/19/26 11:34 AM,2,Felix Phan,0.00,55.50,4.57,11.10
10,1/19/26 11:44 AM,1,Default Online Ordering,0.00,73.00,6.02,0.00
8,1/19/26 11:43 AM,3,Felix Phan,0.00,65.00,5.37,12.66
9,1/19/26 11:44 AM,3,Thomas Cao,5.50,71.00,5.85,15.30
11,1/19/26 11:45 AM,4,Felix Phan,0.00,70.50,5.82,9.78
12,1/19/26 11:50 AM,3,Thomas Cao,0.00,83.25,6.87,18.32
13,1/19/26 11:52 AM,3,Thomas Cao,0.00,73.00,6.02,11.00
14,1/19/26 11:59 AM,2,Thomas Cao,0.00,52.50,4.33,11.03
15,1/19/26 12:00 PM,2,Felix Phan,0.00,92.75,7.66,19.48
16,1/19/26 12:04 PM,2,Thomas Cao,0.00,50.00,4.13,11.00
17,1/19/26 12:05 PM,4,Felix Phan,0.00,105.25,8.68,21.05
18,1/19/26 12:08 PM,2,Thomas Cao,0.00,51.25,4.23,11.28
19,1/19/26 12:18 PM,4,Felix Phan,0.00,56.99,4.69,11.40
20,1/19/26 12:23 PM,5,Thomas Cao,16.50,210.75,9.14,38.00
21,1/19/26 12:30 PM,2,Felix Phan,0.00,60.00,4.94,12.00
22,1/19/26 12:31 PM,3,Felix Phan,0.00,52.00,4.29,5.00
23,1/19/26 12:40 PM,2,Thomas Cao,0.00,83.25,6.88,20.81
24,1/19/26 12:50 PM,5,Thomas Cao,0.00,113.00,9.32,18.00
25,1/19/26 12:51 PM,4,Thomas Cao,0.00,84.50,6.96,14.00
26,1/19/26 12:55 PM,3,Thomas Cao,0.00,79.50,6.56,15.90
27,1/19/26 12:55 PM,3,Felix Phan,0.00,80.00,6.59,16.00
28,1/19/26 1:01 PM,2,Thomas Cao,0.00,53.50,4.42,10.70
29,1/19/26 1:10 PM,5,Felix Phan,0.00,120.50,9.94,5.00
30,1/19/26 1:13 PM,2,Felix Phan,0.00,48.00,3.95,9.60
31,1/19/26 1:15 PM,4,Thomas Cao,0.00,0.00,0.00,0.00
32,1/19/26 1:16 PM,3,Thomas Cao,0.00,73.50,6.06,14.70
33,1/19/26 1:18 PM,2,Felix Phan,0.00,52.00,4.29,10.40
34,1/19/26 1:19 PM,4,Thomas Cao,0.00,39.50,3.26,7.90
40,1/19/26 1:35 PM,1,Default Online Ordering,5.00,54.00,4.47,0.00
36,1/19/26 1:26 PM,2,Felix Phan,0.00,21.50,1.77,4.30
37,1/19/26 1:28 PM,2,Thomas Cao,0.00,37.00,3.05,8.14
38,1/19/26 1:33 PM,2,Felix Phan,0.00,51.75,4.28,10.35
39,1/19/26 1:34 PM,2,Felix Phan,0.00,59.49,4.90,13.09
41,1/19/26 1:37 PM,4,Thomas Cao,0.00,126.00,10.41,25.20
42,1/19/26 1:45 PM,2,Felix Phan,0.00,68.75,5.68,15.47
43,1/19/26 1:53 PM,3,Felix Phan,0.00,54.00,4.45,10.80
44,1/19/26 1:57 PM,3,Felix Phan,0.00,108.50,8.94,27.12
45,1/19/26 1:59 PM,2,Thomas Cao,0.00,70.50,5.82,15.51
46,1/19/26 2:04 PM,3,Felix Phan,0.00,106.00,8.74,15.00
47,1/19/26 2:10 PM,2,Thomas Cao,0.00,46.75,3.86,10.28
48,1/19/26 2:13 PM,3,Felix Phan,0.00,74.00,6.11,0.00
50,1/19/26 2:20 PM,3,Thomas Cao,0.00,48.50,4.00,12.12
51,1/19/26 2:25 PM,6,Felix Phan,0.00,137.00,11.29,30.14
52,1/19/26 2:27 PM,1,Thomas Cao,0.00,26.50,2.19,5.30
53,1/19/26 2:31 PM,4,Thomas Cao,0.00,90.50,7.45,18.10
54,1/19/26 2:32 PM,2,Thomas Cao,0.00,47.50,3.92,0.00
55,1/19/26 2:43 PM,3,Thomas Cao,0.00,88.74,7.33,22.18
56,1/19/26 2:44 PM,4,Thomas Cao,0.00,90.50,7.46,18.10
57,1/19/26 2:47 PM,4,Felix Phan,9.00,115.50,9.52,0.00
58,1/19/26 2:48 PM,1,Vi Ngo,0.00,10.00,0.82,0.00
60,1/19/26 2:55 PM,2,Thomas Cao,0.00,67.50,5.57,14.85
61,1/19/26 2:59 PM,3,Felix Phan,0.00,42.50,3.50,8.50
62,1/19/26 3:08 PM,2,Thomas Cao,0.00,32.50,2.68,6.00
63,1/19/26 3:12 PM,3,Thomas Cao,24.00,99.99,8.25,31.00
64,1/19/26 3:29 PM,1,Thomas Cao,112.50,0.00,0.00,0.00
65,1/19/26 3:36 PM,2,Felix Phan,0.00,31.00,2.55,6.20
66,1/19/26 3:46 PM,1,Vi Ngo,0.00,26.75,2.21,5.35
68,1/19/26 3:50 PM,4,Thomas Cao,0.00,80.00,6.60,17.60
69,1/19/26 3:51 PM,1,Vi Ngo,0.00,100.00,0.00,0.00
70,1/19/26 3:58 PM,1,Thomas Cao,0.00,53.50,4.41,10.70
71,1/19/26 4:26 PM,3,Thomas Cao,0.00,75.25,6.20,16.56
72,1/19/26 4:44 PM,2,Thomas Cao,0.00,66.50,5.48,14.63
73,1/19/26 4:55 PM,3,Thomas Cao,0.00,51.75,4.28,10.35
74,1/19/26 5:21 PM,2,Felix Phan,0.00,46.50,3.83,5.00
75,1/19/26 5:27 PM,2,Felix Phan,0.00,58.00,4.78,11.60
76,1/19/26 5:29 PM,1,Felix Phan,20.50,20.50,1.70,0.00
77,1/19/26 5:33 PM,2,Felix Phan,0.00,49.00,4.03,9.80
78,1/19/26 5:34 PM,1,Thomas Cao,9.00,0.00,0.00,0.00
79,1/19/26 5:36 PM,2,Felix Phan,0.00,64.50,5.32,12.90
81,1/19/26 5:46 PM,1,Default Online Ordering,0.00,77.50,6.39,0.00
80,1/19/26 5:45 PM,6,Hannah Khong,10.00,116.50,9.61,25.30
82,1/19/26 5:51 PM,4,Hannah Khong,0.00,41.50,3.42,10.00
83,1/19/26 5:55 PM,3,Felix Phan,0.00,62.00,5.11,12.40
84,1/19/26 6:04 PM,2,Hannah Khong,0.00,35.50,2.93,7.10
85,1/19/26 6:12 PM,3,Felix Phan,0.00,55.25,4.56,11.05
86,1/19/26 6:23 PM,2,Hannah Khong,0.00,54.00,4.45,10.80
87,1/19/26 6:38 PM,2,Hannah Khong,0.00,72.00,5.94,14.40
88,1/19/26 6:39 PM,3,Hannah Khong,0.00,62.50,5.15,10.00
89,1/19/26 6:40 PM,2,Felix Phan,0.00,46.50,3.84,9.30
90,1/19/26 6:41 PM,2,Felix Phan,0.00,76.25,6.31,16.78
91,1/19/26 6:43 PM,2,Hannah Khong,0.00,28.50,2.35,0.00
92,1/19/26 7:04 PM,3,Felix Phan,0.00,42.50,3.50,8.50
93,1/19/26 7:05 PM,2,Felix Phan,0.00,42.00,3.46,8.40
94,1/19/26 7:05 PM,2,Hannah Khong,0.00,56.50,4.65,11.87
95,1/19/26 7:07 PM,3,Hannah Khong,0.00,50.00,4.12,10.00
96,1/19/26 7:08 PM,3,Felix Phan,0.00,74.50,6.15,14.90
97,1/19/26 7:12 PM,4,Hannah Khong,0.00,146.25,12.06,31.08
98,1/19/26 7:23 PM,4,Felix Phan,0.00,64.50,5.32,12.90
99,1/19/26 7:23 PM,4,Hannah Khong,0.00,124.50,10.27,27.39
100,1/19/26 7:30 PM,2,Hannah Khong,0.00,51.50,4.25,6.00
101,1/19/26 7:44 PM,6,Felix Phan,0.00,113.00,9.31,14.00
102,1/19/26 7:48 PM,3,Hannah Khong,0.00,68.50,5.65,15.07
103,1/19/26 8:30 PM,2,Hannah Khong,0.00,102.50,8.46,8.81
105,1/19/26 8:44 PM,1,Felix Phan,0.00,12.00,0.99,2.40
1,1/20/26 10:41 AM,1,Default Online Ordering,0.00,33.00,2.72,0.00
2,1/20/26 11:01 AM,2,Khang Nguyen,5.00,67.75,5.59,14.55
3,1/20/26 11:15 AM,3,Khang Nguyen,0.00,41.00,3.38,10.25
4,1/20/26 11:42 AM,2,Khang Nguyen,0.00,69.50,5.74,15.29
5,1/20/26 11:44 AM,2,Thomas Cao,0.00,93.00,7.68,18.75
6,1/20/26 12:04 PM,2,Khang Nguyen,0.00,61.00,5.04,12.20
7,1/20/26 12:30 PM,3,Thomas Cao,0.00,68.50,5.65,10.00
8,1/20/26 12:47 PM,2,Khang Nguyen,0.00,112.50,9.28,0.00
9,1/20/26 12:52 PM,5,Khang Nguyen,0.00,101.75,8.40,20.35
10,1/20/26 12:54 PM,2,Thomas Cao,0.00,62.50,5.16,12.50
11,1/20/26 1:00 PM,1,Tiffanie Nguyen,51.00,0.00,0.00,0.00
12,1/20/26 1:04 PM,2,Thomas Cao,0.00,45.00,3.71,9.00
13,1/20/26 1:14 PM,2,Khang Nguyen,0.00,62.00,5.12,12.40
14,1/20/26 1:19 PM,3,Tiffanie Nguyen,0.00,75.50,6.24,15.10
16,1/20/26 1:29 PM,1,Thomas Cao,0.00,17.50,1.44,3.85
17,1/20/26 1:35 PM,1,Default Online Ordering,0.00,43.50,3.59,0.00
18,1/20/26 1:40 PM,3,Thomas Cao,0.00,73.50,6.05,14.70
19,1/20/26 1:42 PM,2,Khang Nguyen,0.00,46.50,3.84,9.30
20,1/20/26 1:51 PM,1,Khang Nguyen,0.00,26.50,2.19,6.31
21,1/20/26 1:53 PM,2,Thomas Cao,0.00,42.00,3.46,10.50
22,1/20/26 2:13 PM,1,Tiffanie Nguyen,0.00,10.00,0.82,2.00
23,1/20/26 2:50 PM,2,Khang Nguyen,0.00,67.00,5.53,13.40
24,1/20/26 3:20 PM,3,Khang Nguyen,0.00,96.50,7.94,24.12
25,1/20/26 3:45 PM,1,Default Online Ordering,5.00,51.50,4.25,5.58
28,1/20/26 5:15 PM,1,Default Online Ordering,0.00,29.00,2.39,3.14
27,1/20/26 4:27 PM,1,Default Online Ordering,0.00,20.00,1.65,0.00
26,1/20/26 4:26 PM,3,Thomas Cao,0.00,104.75,8.66,26.19
29,1/20/26 4:40 PM,2,Thomas Cao,0.00,61.75,5.10,12.35
30,1/20/26 5:13 PM,1,Thomas Cao,0.00,28.75,2.38,6.32
31,1/20/26 5:29 PM,1,Default Online Ordering,0.00,34.50,2.85,0.00
32,1/20/26 5:33 PM,1,Default Online Ordering,0.00,27.50,2.27,0.00
33,1/20/26 5:55 PM,2,Chris Chau,0.00,80.50,6.64,16.10
34,1/20/26 6:13 PM,1,Chris Chau,0.00,9.00,0.74,0.00
36,1/20/26 6:16 PM,4,Thomas Cao,0.00,134.75,11.12,26.95
37,1/20/26 6:26 PM,2,Chris Chau,0.00,59.00,4.88,11.80
38,1/20/26 6:37 PM,1,Default Online Ordering,0.00,28.00,2.31,0.00
39,1/20/26 6:42 PM,4,Chris Chau,8.00,172.00,14.25,36.00
41,1/20/26 6:53 PM,3,Thomas Cao,0.00,56.00,4.62,12.32
40,1/20/26 6:52 PM,2,Chris Chau,0.00,52.25,4.31,10.45
42,1/20/26 6:57 PM,2,Thomas Cao,0.00,53.75,4.44,10.75
44,1/20/26 7:19 PM,2,Chris Chau,0.00,59.25,4.90,10.00
45,1/20/26 7:21 PM,2,Thomas Cao,0.00,71.00,5.85,11.00
46,1/20/26 7:33 PM,1,Default Online Ordering,0.00,27.00,2.23,0.00
48,1/20/26 8:20 PM,1,Default Online Ordering,0.05,14.95,1.23,0.00
47,1/20/26 7:41 PM,2,Thomas Cao,0.00,60.50,4.99,20.00
49,1/20/26 7:45 PM,4,Chris Chau,0.00,77.50,6.41,0.00
50,1/20/26 7:51 PM,1,Chris Chau,0.00,77.25,6.39,16.50
51,1/20/26 7:57 PM,1,Tiffanie Nguyen,0.00,26.00,2.14,5.20
52,1/20/26 8:04 PM,2,Chris Chau,0.00,71.50,5.89,10.00
53,1/20/26 8:07 PM,2,Thomas Cao,0.00,24.00,1.98,4.80
54,1/20/26 8:11 PM,4,Thomas Cao,0.00,119.00,9.82,23.80
55,1/20/26 8:13 PM,1,Default Online Ordering,0.00,45.00,3.71,0.00
57,1/20/26 8:32 PM,2,Tiffanie Nguyen,0.00,35.50,2.93,7.10
56,1/20/26 8:31 PM,3,Thomas Cao,0.00,143.75,11.87,40.00
1,1/21/26 11:13 AM,2,Thomas Cao,0.00,41.50,3.42,7.00
2,1/21/26 11:21 AM,1,Thomas Cao,0.00,21.50,1.77,4.73
3,1/21/26 11:42 AM,2,Thomas Cao,0.00,68.00,5.62,11.80
5,1/21/26 11:53 AM,1,Default Online Ordering,0.00,23.00,1.90,0.00
4,1/21/26 11:52 AM,1,Khang Nguyen,0.00,21.00,1.73,4.20
6,1/21/26 12:04 PM,2,Thomas Cao,22.38,22.37,1.85,20.00
7,1/21/26 12:13 PM,1,Default Online Ordering,0.00,56.00,4.62,0.00
8,1/21/26 12:23 PM,2,Khang Nguyen,0.00,54.00,4.45,10.80
9,1/21/26 12:46 PM,2,Khang Nguyen,0.00,47.50,3.92,10.45
10,1/21/26 12:49 PM,5,Khang Nguyen,0.00,145.75,12.03,42.22
11,1/21/26 1:00 PM,1,Default Online Ordering,0.00,24.00,1.98,0.00
12,1/21/26 1:06 PM,2,Khang Nguyen,0.00,51.50,4.24,10.30
13,1/21/26 1:09 PM,3,Vi Ngo,0.00,67.25,5.56,0.00
16,1/21/26 1:45 PM,1,Default Online Ordering,0.00,38.50,3.18,0.00
14,1/21/26 1:41 PM,1,Khang Nguyen,0.00,26.00,2.14,0.00
15,1/21/26 1:42 PM,2,Vi Ngo,0.00,49.50,4.08,12.38
17,1/21/26 2:00 PM,3,Khang Nguyen,0.00,52.00,4.29,10.92
18,1/21/26 2:04 PM,2,Vi Ngo,74.50,0.00,0.00,0.00
19,1/21/26 2:07 PM,1,Default Online Ordering,0.00,35.00,2.89,0.00
20,1/21/26 2:45 PM,4,Khang Nguyen,0.00,123.25,10.18,0.00
